2024-12-16 11:09:21,46,Waiting,1 Tee
2024-12-16 12:59:54,25,1 Tee,2 Tee
2024-12-16 13:01:55,5,Waiting,1 Tee
2024-12-16 13:01:56,5,1 Tee,2 Tee
2024-12-16 13:01:57,6,Waiting,1 Tee
2024-12-16 13:01:59,4,Waiting,1 Tee
2024-12-16 13:01:59,4,1 Tee,2 Tee
2024-12-16 13:02:03,24,Waiting,1 Tee
2024-12-16 13:02:05,24,1 Tee,2 Tee
2024-12-16 13:02:05,24,2 Tee,Waiting
2024-12-16 13:07:12,6,Waiting,1 Tee
2024-12-16 13:07:13,16,Waiting,1 Tee
2024-12-16 13:07:14,36,Waiting,1 Tee
2024-12-16 13:07:15,46,Waiting,1 Tee
2024-12-16 13:07:16,86,Waiting,1 Tee
2024-12-16 13:07:17,86,1 Tee,2 Tee
2024-12-16 13:07:18,86,2 Tee,Waiting
2024-12-16 13:07:20,86,Waiting,On Leave
2024-12-16 13:13:27,23,Waiting,1 Tee
2024-12-16 13:13:28,24,Waiting,1 Tee
2024-12-16 13:13:29,24,1 Tee,2 Tee
2024-12-16 13:13:30,25,Waiting,1 Tee
2024-12-16 13:13:31,25,1 Tee,2 Tee
2024-12-16 13:13:33,25,2 Tee,Waiting
2024-12-16 13:13:34,25,Waiting,On Leave
2024-12-16 13:13:51,55,Waiting,1 Tee
2024-12-16 13:13:53,56,Waiting,1 Tee
2024-12-16 13:13:55,74,Waiting,1 Tee
2024-12-16 13:13:57,75,Waiting,1 Tee
2024-12-16 13:14:07,43,Waiting,1 Tee
2024-12-16 13:14:14,43,1 Tee,2 Tee
2024-12-16 13:14:14,43,2 Tee,Waiting
2024-12-16 13:14:17,44,Waiting,On Leave
2024-12-16 13:14:19,45,Waiting,On Leave
2024-12-16 13:14:21,46,Waiting,On Leave
2024-12-16 13:14:23,47,Waiting,1 Tee
2024-12-16 13:14:24,47,1 Tee,2 Tee
2024-12-16 13:14:25,47,2 Tee,Waiting
2024-12-16 13:14:28,47,Waiting,On Leave
2024-12-16 13:14:31,48,Waiting,On Leave
2024-12-16 13:59:12,24,2 Tee,Waiting
2024-12-16 13:59:13,23,1 Tee,2 Tee
2024-12-16 13:59:14,23,2 Tee,Waiting
2024-12-16 14:02:17,55,1 Tee,2 Tee
2024-12-16 14:02:18,55,2 Tee,Waiting
2024-12-16 14:02:19,75,1 Tee,2 Tee
2024-12-16 14:02:20,75,2 Tee,Waiting
2024-12-16 14:02:22,75,Waiting,On Leave
2024-12-16 14:02:40,15,Waiting,1 Tee
2024-12-16 14:02:41,15,1 Tee,2 Tee
2024-12-16 14:02:42,15,2 Tee,Waiting
2024-12-16 14:02:44,15,Waiting,On Leave
2024-12-16 14:06:03,35,Waiting,1 Tee
2024-12-16 14:10:04,4,Waiting,1 Tee
2024-12-16 14:10:05,4,1 Tee,2 Tee
2024-12-16 14:10:06,4,2 Tee,Waiting
2024-12-16 14:10:07,4,Waiting,On Leave
2024-12-16 14:10:14,83,Waiting,1 Tee
2024-12-16 14:10:15,83,1 Tee,2 Tee
2024-12-16 14:10:17,83,2 Tee,Waiting
2024-12-16 14:10:21,4,On Leave,Waiting
2024-12-16 14:12:13,26,Waiting,1 Tee
2024-12-16 14:12:13,26,1 Tee,2 Tee
2024-12-16 14:12:14,26,2 Tee,Waiting
2024-12-16 14:12:16,46,Waiting,1 Tee
2024-12-16 14:12:17,46,1 Tee,2 Tee
2024-12-16 14:12:18,46,2 Tee,Waiting
2024-12-16 14:12:20,66,Waiting,1 Tee
2024-12-16 14:12:21,66,1 Tee,2 Tee
2024-12-16 14:12:23,85,Waiting,1 Tee
2024-12-16 14:12:25,85,1 Tee,2 Tee
2024-12-16 14:12:29,86,Waiting,On Leave
2024-12-16 14:12:31,96,Waiting,On Leave
2024-12-16 14:12:33,106,Waiting,On Leave
2024-12-16 14:12:47,106,On Leave,Waiting
2024-12-16 14:18:16,5,Waiting,1 Tee
2024-12-16 14:18:17,6,Waiting,1 Tee
2024-12-16 14:18:18,7,Waiting,1 Tee
2024-12-16 14:18:21,8,Waiting,On Leave
2024-12-16 14:18:25,18,Waiting,1 Tee
2024-12-16 14:18:26,18,1 Tee,2 Tee
2024-12-16 14:18:27,18,2 Tee,Waiting
2024-12-16 14:18:29,9,Waiting,On Leave
2024-12-16 14:18:32,10,Waiting,On Leave
2024-12-16 14:18:35,11,Waiting,On Leave
2024-12-16 14:19:58,5,Waiting,1 Tee
2024-12-16 14:19:59,15,Waiting,1 Tee
2024-12-16 14:20:00,35,Waiting,1 Tee
2024-12-16 14:20:01,45,Waiting,1 Tee
2024-12-16 14:20:03,55,Waiting,1 Tee
2024-12-16 14:20:04,75,Waiting,1 Tee
2024-12-16 14:20:05,47,Waiting,1 Tee
2024-12-16 14:20:10,47,1 Tee,Waiting
2024-12-16 14:20:13,47,Waiting,On Leave
2024-12-16 14:20:15,47,On Leave,Waiting
2024-12-16 14:20:41,9,Waiting,1 Tee
2024-12-16 14:20:42,10,Waiting,1 Tee
2024-12-16 14:20:44,11,Waiting,1 Tee
2024-12-16 14:20:44,12,Waiting,1 Tee
2024-12-16 14:20:45,13,Waiting,1 Tee
2024-12-16 14:20:46,14,Waiting,1 Tee
2024-12-16 14:20:47,15,Waiting,1 Tee
2024-12-16 14:20:47,16,Waiting,1 Tee
2024-12-16 14:20:48,17,Waiting,1 Tee
2024-12-16 14:20:49,18,Waiting,1 Tee
2024-12-16 14:20:49,19,Waiting,1 Tee
2024-12-16 14:20:50,20,Waiting,1 Tee
2024-12-16 14:20:52,21,Waiting,1 Tee
2024-12-16 14:20:52,22,Waiting,1 Tee
2024-12-16 14:20:53,23,Waiting,1 Tee
2024-12-16 14:20:54,24,Waiting,1 Tee
2024-12-16 14:20:55,25,Waiting,1 Tee
2024-12-16 14:20:55,26,Waiting,1 Tee
2024-12-16 14:20:56,27,Waiting,1 Tee
2024-12-16 14:20:57,28,Waiting,1 Tee
2024-12-16 14:20:57,29,Waiting,1 Tee
2024-12-16 14:20:58,30,Waiting,1 Tee
2024-12-16 14:20:59,31,Waiting,1 Tee
2024-12-16 14:21:00,32,Waiting,1 Tee
2024-12-16 14:21:01,33,Waiting,1 Tee
2024-12-16 14:21:01,34,Waiting,1 Tee
2024-12-16 14:21:02,35,Waiting,1 Tee
2024-12-16 14:21:03,36,Waiting,1 Tee
2024-12-16 14:21:10,37,Waiting,1 Tee
2024-12-16 14:21:11,38,Waiting,1 Tee
2024-12-16 14:21:11,39,Waiting,1 Tee
2024-12-16 14:21:12,40,Waiting,1 Tee
2024-12-16 14:21:13,39,1 Tee,2 Tee
2024-12-16 14:21:14,40,1 Tee,2 Tee
2024-12-16 14:21:14,38,1 Tee,2 Tee
2024-12-16 14:21:16,41,Waiting,1 Tee
2024-12-16 14:21:16,42,Waiting,1 Tee
2024-12-16 14:59:43,43,Waiting,1 Tee
2024-12-16 14:59:44,44,Waiting,1 Tee
2024-12-16 14:59:45,45,Waiting,1 Tee
2024-12-16 14:59:55,46,Waiting,1 Tee
2024-12-16 14:59:56,47,Waiting,1 Tee
2024-12-16 14:59:58,48,Waiting,1 Tee
2024-12-16 15:00:03,49,Waiting,1 Tee
2024-12-16 15:00:04,50,Waiting,1 Tee
2024-12-16 15:00:59,61,Waiting,1 Tee
2024-12-16 15:01:00,62,Waiting,1 Tee
2024-12-16 15:01:01,63,Waiting,1 Tee
2024-12-16 15:01:03,64,Waiting,On Leave
2024-12-16 15:01:04,65,Waiting,1 Tee
2024-12-16 15:01:05,66,Waiting,1 Tee
2024-12-16 15:01:06,67,Waiting,1 Tee
2024-12-16 15:01:07,68,Waiting,1 Tee
2024-12-16 15:01:08,69,Waiting,1 Tee
2024-12-16 15:01:08,70,Waiting,1 Tee
2024-12-16 15:01:10,71,Waiting,1 Tee
2024-12-16 15:01:11,72,Waiting,1 Tee
2024-12-16 15:01:12,73,Waiting,1 Tee
2024-12-16 15:01:13,74,Waiting,1 Tee
2024-12-16 15:01:14,75,Waiting,On Leave
2024-12-16 15:01:16,76,Waiting,1 Tee
2024-12-16 15:01:17,77,Waiting,1 Tee
2024-12-16 15:01:17,78,Waiting,1 Tee
2024-12-16 15:01:18,79,Waiting,1 Tee
2024-12-16 15:01:19,80,Waiting,1 Tee
2024-12-16 15:01:20,81,Waiting,1 Tee
2024-12-16 15:01:21,82,Waiting,1 Tee
2024-12-16 15:01:22,83,Waiting,1 Tee
2024-12-16 15:01:23,84,Waiting,1 Tee
2024-12-16 15:01:24,85,Waiting,1 Tee
2024-12-16 15:01:25,86,Waiting,1 Tee
2024-12-16 15:01:26,87,Waiting,1 Tee
2024-12-16 15:01:26,88,Waiting,1 Tee
2024-12-16 15:01:27,89,Waiting,1 Tee
2024-12-16 15:01:28,90,Waiting,1 Tee
2024-12-16 15:01:30,91,Waiting,1 Tee
2024-12-16 15:01:31,92,Waiting,1 Tee
2024-12-16 15:01:33,93,Waiting,1 Tee
2024-12-16 15:01:34,94,Waiting,1 Tee
2024-12-16 15:01:35,95,Waiting,1 Tee
2024-12-16 15:01:36,96,Waiting,1 Tee
2024-12-16 15:01:36,97,Waiting,1 Tee
2024-12-16 15:01:37,98,Waiting,1 Tee
2024-12-16 15:01:38,99,Waiting,1 Tee
2024-12-16 15:01:39,100,Waiting,1 Tee
2024-12-16 15:01:41,101,Waiting,1 Tee
2024-12-16 15:01:42,102,Waiting,1 Tee
2024-12-16 15:01:43,103,Waiting,1 Tee
2024-12-16 15:01:44,104,Waiting,1 Tee
2024-12-16 15:01:45,105,Waiting,1 Tee
2024-12-16 15:01:46,106,Waiting,1 Tee
2024-12-16 15:01:47,107,Waiting,1 Tee
2024-12-16 15:01:47,108,Waiting,1 Tee
2024-12-16 15:01:48,109,Waiting,1 Tee
2024-12-16 15:01:49,110,Waiting,1 Tee
2024-12-16 15:01:50,111,Waiting,1 Tee
2024-12-16 15:01:51,112,Waiting,1 Tee
2024-12-16 15:01:52,113,Waiting,1 Tee
2024-12-16 15:01:53,114,Waiting,1 Tee
2024-12-16 15:01:54,115,Waiting,1 Tee
2024-12-16 15:01:55,116,Waiting,1 Tee
2024-12-16 15:01:56,117,Waiting,1 Tee
2024-12-16 15:01:57,118,Waiting,1 Tee
2024-12-16 15:01:57,119,Waiting,1 Tee
2024-12-16 15:01:58,120,Waiting,1 Tee
2024-12-16 15:02:00,86,1 Tee,2 Tee
2024-12-16 15:03:34,87,1 Tee,2 Tee
2024-12-16 15:03:35,88,1 Tee,2 Tee
2024-12-16 15:03:36,89,1 Tee,2 Tee
2024-12-16 15:03:48,90,1 Tee,2 Tee
2024-12-16 15:03:50,91,1 Tee,2 Tee
2024-12-16 15:03:50,92,1 Tee,2 Tee
2024-12-16 15:03:51,93,1 Tee,2 Tee
2024-12-16 15:03:52,94,1 Tee,2 Tee
2024-12-16 15:03:53,95,1 Tee,2 Tee
2024-12-16 15:03:54,96,1 Tee,2 Tee
2024-12-16 15:03:55,97,1 Tee,2 Tee
2024-12-16 15:03:55,98,1 Tee,2 Tee
2024-12-16 15:03:57,99,1 Tee,2 Tee
2024-12-16 15:03:59,121,Waiting,1 Tee
2024-12-16 15:04:00,122,Waiting,1 Tee
2024-12-16 15:04:01,123,Waiting,1 Tee
2024-12-16 15:04:02,124,Waiting,1 Tee
2024-12-16 15:04:03,125,Waiting,1 Tee
2024-12-16 15:04:04,126,Waiting,On Leave
2024-12-16 15:14:03,26,Waiting,1 Tee
2024-12-16 15:14:05,27,Waiting,1 Tee
2024-12-16 15:14:08,26,1 Tee,2 Tee
2024-12-16 15:14:09,26,2 Tee,Waiting
2024-12-16 15:14:11,26,Waiting,1 Tee
2024-12-16 15:14:14,27,1 Tee,2 Tee
2024-12-16 15:14:15,28,Waiting,1 Tee
2024-12-16 15:14:16,29,Waiting,1 Tee
2024-12-16 15:14:44,4,Waiting,1 Tee
2024-12-16 15:14:45,4,1 Tee,2 Tee
2024-12-16 15:14:57,4,Waiting,1 Tee
2024-12-16 15:15:00,5,Waiting,1 Tee
2024-12-16 15:15:01,6,Waiting,1 Tee
2024-12-16 15:15:02,6,1 Tee,2 Tee
2024-12-16 15:15:04,7,Waiting,On Leave
2024-12-16 15:15:05,8,Waiting,1 Tee
2024-12-16 15:15:06,9,Waiting,1 Tee
2024-12-16 15:15:07,10,Waiting,1 Tee
2024-12-16 15:20:26,5,Waiting,1 Tee
2024-12-16 15:20:30,6,Waiting,1 Tee
2024-12-16 15:20:31,6,1 Tee,2 Tee
2024-12-16 15:20:32,6,2 Tee,Waiting
2024-12-16 15:20:34,6,Waiting,On Leave
2024-12-16 15:20:36,7,Waiting,1 Tee
2024-12-16 15:20:37,16,Waiting,1 Tee
2024-12-16 15:21:49,17,Waiting,1 Tee
2024-12-16 15:21:50,17,1 Tee,2 Tee
2024-12-16 15:21:51,17,2 Tee,Waiting
2024-12-16 15:21:53,27,Waiting,On Leave
2024-12-16 15:22:04,27,On Leave,Waiting
2024-12-16 15:22:07,10,Waiting,1 Tee
2024-12-16 15:22:09,10,1 Tee,Waiting
2024-12-16 15:25:58,6,Waiting,1 Tee
2024-12-16 15:25:59,7,Waiting,1 Tee
2024-12-16 15:26:00,8,Waiting,1 Tee
2024-12-16 16:39:49,10,Waiting,1 Tee
2024-12-16 16:39:50,20,Waiting,1 Tee
2024-12-16 16:39:52,20,1 Tee,2 Tee
2024-12-16 16:39:52,19,Waiting,1 Tee
2024-12-16 16:39:54,9,Waiting,1 Tee
2024-12-16 16:39:55,9,1 Tee,2 Tee
2024-12-16 16:39:56,19,1 Tee,2 Tee
2024-12-16 16:39:57,20,2 Tee,Waiting
2024-12-16 16:44:02,4,Waiting,1 Tee
2024-12-16 16:44:04,5,Waiting,1 Tee
2024-12-16 16:44:06,6,Waiting,1 Tee
2024-12-16 16:44:06,7,Waiting,1 Tee
2024-12-16 16:44:07,7,1 Tee,2 Tee
2024-12-16 16:44:08,8,Waiting,1 Tee
2024-12-16 16:44:09,9,Waiting,1 Tee
2024-12-16 16:44:22,5,Waiting,1 Tee
2024-12-16 16:44:26,6,Waiting,1 Tee
2024-12-16 16:44:27,7,Waiting,1 Tee
2024-12-16 16:44:28,8,Waiting,1 Tee
2024-12-16 16:44:29,8,1 Tee,2 Tee
2024-12-16 16:44:30,9,Waiting,1 Tee
2024-12-16 16:44:31,9,1 Tee,2 Tee
2024-12-16 16:44:33,19,Waiting,On Leave
2024-12-16 16:44:40,19,On Leave,Waiting
2024-12-16 16:44:45,9,2 Tee,1 Tee
